,Name,Subcategory,Category,Type,IsSoftware,Counts,Green Enhanced Skills,Green Increased Demand,Green New and Emerging
13642,Plasmid Purification,Genetics,Science and Research,Specialized Skill,False,3,1,0,0
13643,Plastering,General Construction and Construction Labor,Architecture and Construction,Specialized Skill,False,1848,479,370,105
13644,Plastic Materials,"Elements, Compounds, and Materials",Science and Research,Specialized Skill,False,368,133,95,61
13645,Plastic Pipework,Plumbing,"Maintenance, Repair, and Facility Services",Specialized Skill,False,1,1,0,0
13646,Plastic Recycling,Waste Management,Environment,Specialized Skill,False,29,4,11,4
13647,Plastic Surgery,Surgery,Health Care,Specialized Skill,False,361,13,13,6
13648,Plastic Welding,"Welding, Brazing, and Soldering",Manufacturing and Production,Specialized Skill,False,22,9,4,2
13649,Plastics Engineering,Materials Science and Engineering,Engineering,Specialized Skill,False,11,1,5,2
13650,Plastics Extrusion,Manufacturing Processes,Manufacturing and Production,Specialized Skill,False,35,12,12,4
13651,Plate Rolling Machines,Metal Fabrication,Manufacturing and Production,Specialized Skill,False,1,1,0,0
13652,Platelet Transfusions,,,Specialized Skill,False,3,0,0,0
13653,Platelets,Hematology,Health Care,Specialized Skill,False,4,0,1,0
13654,Platform Agnostic,Software Development,Information Technology,Specialized Skill,False,16,2,7,3
13655,Platform As A Service (PaaS),Cloud Solutions,Information Technology,Specialized Skill,True,1709,204,484,659
13656,Platform Design And Development,,,Specialized Skill,False,5,0,1,3
13657,Platform Product Management,Product Management,Business,Specialized Skill,False,16,1,2,1
13658,Platform Screen Doors,,,Specialized Skill,False,3,0,0,0
13659,Play Framework,Web Design and Development,Information Technology,Specialized Skill,True,47,2,37,2
13660,Play Therapy,Mental Health Therapies,Health Care,Specialized Skill,False,55,0,0,0
13661,Playready,Web Content,Information Technology,Specialized Skill,False,4,2,2,0
13662,Playtesting,Animation and Game Design,Design,Specialized Skill,False,16,0,5,1
13663,Playwright (Software Testing),Test Automation,Information Technology,Specialized Skill,True,28,1,5,7
13664,Plesiochronous Digital Hierarchy,Telecommunications,Information Technology,Specialized Skill,False,29,3,4,14
13665,Plesk,Cloud Solutions,Information Technology,Specialized Skill,True,20,0,6,2
13666,Plethysmograph,General Medical Tests and Procedures,Health Care,Specialized Skill,False,13,0,0,0
13667,Plotly,Data Visualization,Analysis,Specialized Skill,True,35,1,10,10
13668,Plotters,Computer Hardware,Information Technology,Specialized Skill,False,40,7,2,1
13669,Plowing,Heavy Equipment Operation,Architecture and Construction,Specialized Skill,False,19,4,3,1
13670,Pluggable Authentication Module (PAM),Application Programming Interface (API),Information Technology,Specialized Skill,True,1,0,0,0
13671,Plumb Bob,General Construction and Construction Labor,Architecture and Construction,Specialized Skill,False,3,0,0,0
13672,Plumbing,Plumbing,"Maintenance, Repair, and Facility Services",Specialized Skill,False,6787,3294,1091,624
13673,Plumbing Codes,Plumbing,"Maintenance, Repair, and Facility Services",Specialized Skill,False,4,3,0,0
13674,Plumbing Design,Mechanical Engineering,Engineering,Specialized Skill,False,3,0,0,1
13675,Plumbing Drawing,Plumbing,"Maintenance, Repair, and Facility Services",Specialized Skill,False,3,1,0,1
13676,Plumbing Fixtures,Plumbing,"Maintenance, Repair, and Facility Services",Specialized Skill,False,11,8,2,1
13677,Plumbing Repair,Plumbing,"Maintenance, Repair, and Facility Services",Specialized Skill,False,371,264,44,21
13678,Plumbing Systems,Plumbing,"Maintenance, Repair, and Facility Services",Specialized Skill,False,194,127,12,22
13679,Pneumatic Circuits,General Repairs and Maintenance,"Maintenance, Repair, and Facility Services",Specialized Skill,False,46,29,8,4
13680,Pneumatic Hammers,Power Tools,"Maintenance, Repair, and Facility Services",Specialized Skill,False,2,1,0,1
13681,Pneumatic Schematics,Drafting and Engineering Design,Engineering,Specialized Skill,False,23,13,3,4
13682,Pneumatic Tools,Power Tools,"Maintenance, Repair, and Facility Services",Specialized Skill,False,249,101,90,2
13683,Pneumatic Tube Systems,Material Handling,"Transportation, Supply Chain, and Logistics",Specialized Skill,False,7,0,2,1
13684,Pneumatics,Machinery,Manufacturing and Production,Specialized Skill,False,1683,928,411,215
13685,Pneumonia,Infectious Diseases,Health Care,Specialized Skill,False,28,0,0,3
13686,Pneumothorax,Pulmonology,Health Care,Specialized Skill,False,7,0,0,0
13687,Podcasting,Social Media,Marketing and Public Relations,Specialized Skill,False,511,122,39,119
13688,Podiatric Surgery,Surgery,Health Care,Specialized Skill,False,28,0,0,0
13689,Podiatry,Orthopedics,Health Care,Specialized Skill,False,628,19,14,4
13690,Point Clouds,Drafting and Engineering Design,Engineering,Specialized Skill,False,28,0,2,2
13691,Point Estimation,Statistics,Analysis,Specialized Skill,False,12,2,2,4
13692,Point Of Sale,Cash Register Operation,Customer and Client Support,Specialized Skill,False,1435,159,133,117
13693,Point-Of-Care Testing,General Medical Tests and Procedures,Health Care,Specialized Skill,False,107,4,23,4
13694,Point-Of-Purchase (POP) Display,Merchandising,Sales,Specialized Skill,False,7,1,2,1
13695,Point-To-Point Protocol Over Ethernet,Network Protocols,Information Technology,Specialized Skill,False,1,0,0,1
13696,Point-To-Point Tunneling Protocol (PPTP),Network Protocols,Information Technology,Specialized Skill,False,3,0,0,3
13697,Pointwise,Simulation and Simulation Software,Engineering,Specialized Skill,False,2,1,0,0
13698,Poka-Yoke,Lean Manufacturing,Manufacturing and Production,Specialized Skill,False,33,10,9,12
13699,Polarimetry,Chemistry,Science and Research,Specialized Skill,False,1,0,1,0
13700,Polarization,Physics,Science and Research,Specialized Skill,False,10,0,4,3
13701,Police Accountability,Regulation and Legal Compliance,"Law, Regulation, and Compliance",Specialized Skill,False,1,0,0,1
13702,Police Science,Law Enforcement and Criminal Justice,"Law, Regulation, and Compliance",Specialized Skill,False,1,0,0,0
13703,Policy Analysis,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,138,15,7,24
13704,Policy And Charging Rules Function,Telecommunications,Information Technology,Specialized Skill,False,16,0,0,11
13705,Policy Change Requests,Insurance and Warranty Claims Processing,Customer and Client Support,Specialized Skill,False,2,0,2,0
13706,Policy Development,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,1556,154,95,241
13707,Policy Enforcement,Regulation and Legal Compliance,"Law, Regulation, and Compliance",Specialized Skill,False,13,1,0,3
13708,Policy Evaluation,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,52,2,3,11
13709,Policy Governance,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,52,8,2,5
13710,Policy Monitoring,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,37,4,2,2
13711,Policy Proposal,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,52,3,1,13
13712,Policy Recommendations,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,38,2,3,11
13713,Policy Research,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,139,20,11,35
13714,Policy Studies,"Policy Analysis, Research, and Development","Economics, Policy, and Social Studies",Specialized Skill,False,11,2,2,2
13715,Polish Language,Language Competency,Media and Communications,Specialized Skill,False,30,2,8,1
13716,Polishing,Cleaning and Janitorial Services,"Maintenance, Repair, and Facility Services",Specialized Skill,False,467,68,85,10
13717,Politeness,Personal Attributes,Physical and Inherent Abilities,Common Skill,False,199,12,22,7
13718,Political Action Committee (PAC),Promotions and Campaigns,Marketing and Public Relations,Specialized Skill,False,8,3,0,2
13719,Political Campaigns,Promotions and Campaigns,Marketing and Public Relations,Specialized Skill,False,2,2,0,0
13720,Political Communications,Communication,Media and Communications,Specialized Skill,False,5,1,0,0
13721,Political Economy,Economics,"Economics, Policy, and Social Studies",Specialized Skill,False,40,4,6,5
13722,Political Geography,,,Specialized Skill,False,3,0,1,0
13723,Political Philosophy,Social Studies,"Economics, Policy, and Social Studies",Specialized Skill,False,21,1,0,0
13724,Political Sciences,Social Studies,"Economics, Policy, and Social Studies",Specialized Skill,False,207,24,18,25
13725,Political Sociology,,,Specialized Skill,False,1,0,0,0
13726,Political Strategy,Public Relations,Marketing and Public Relations,Specialized Skill,False,7,2,0,2
13727,Polling,General Science and Research,Science and Research,Specialized Skill,False,45,5,1,13
13728,Pollution Prevention,Environment and Resource Management,Environment,Specialized Skill,False,74,7,14,20
13729,Pollution Regulations,Environmental Regulations,Environment,Specialized Skill,False,2,0,0,1
13730,Polyacrylamide Gel Electrophoresis,Biotechnology,Science and Research,Specialized Skill,False,62,2,54,1
13731,Polybutylene Terephalate,,,Specialized Skill,False,28,3,3,1
13732,Polyclonal Antibodies,Biology,Science and Research,Specialized Skill,False,6,0,4,0
13733,Polycom (Video Conferencing),Video and Web Conferencing,Information Technology,Specialized Skill,False,86,23,10,25
13734,Polyethylene Terephthalate,"Elements, Compounds, and Materials",Science and Research,Specialized Skill,False,4,0,1,0
13735,Polygonal Modeling,Animation and Game Design,Design,Specialized Skill,False,2,0,0,0
13736,Polymer Characterization,Materials Science and Engineering,Engineering,Specialized Skill,False,1,0,1,0
13737,Polymer Chemistry,Materials Science and Engineering,Engineering,Specialized Skill,False,136,13,77,13
13738,Polymer Engineering,Materials Science and Engineering,Engineering,Specialized Skill,False,16,2,5,1
13739,Polymer Physics,Physics,Science and Research,Specialized Skill,False,1,0,0,1
13740,Polymer Synthesis,Chemical and Biomedical Engineering,Engineering,Specialized Skill,False,12,0,6,2
13741,Polymerase Chain Reaction,Genetics,Science and Research,Specialized Skill,False,678,71,266,98
13742,Polymorphism,Genetics,Science and Research,Specialized Skill,False,14,0,10,2
13743,Polypectomy,Surgery,Health Care,Specialized Skill,False,9,0,1,0
13744,Polypharmacy,Pharmacy,Health Care,Specialized Skill,False,45,0,3,0
13745,Polysomnography,Neurology,Health Care,Specialized Skill,False,19,0,0,0
13746,Polyspace,Software Development Tools,Information Technology,Specialized Skill,False,1,1,0,0
13747,Polyvinyl Chloride,General Construction and Construction Labor,Architecture and Construction,Specialized Skill,False,245,58,62,29
13748,Pool Plant Operations,,,Specialized Skill,False,106,13,2,11
13749,Pool Plant Operator Certificate,,,Certification,False,24,1,2,1
13750,Pooled Funds,Investment Management,Finance,Specialized Skill,False,41,6,1,10
13751,Pop Music,Music,"Performing Arts, Sports, and Recreation",Specialized Skill,False,26,1,4,1
13752,Popliteal Bypasses,Surgery,Health Care,Specialized Skill,False,1,0,0,0
13753,Poppulo,Public Relations,Marketing and Public Relations,Specialized Skill,True,22,6,1,1
13754,Population Biology,Biology,Science and Research,Specialized Skill,False,2,0,1,0
13755,Population Dynamics,Social Studies,"Economics, Policy, and Social Studies",Specialized Skill,False,6,0,1,0
13756,Population Genetics,Genetics,Science and Research,Specialized Skill,False,14,0,4,2
13757,Population Health,Public Health and Disease Prevention,Health Care,Specialized Skill,False,273,17,21,53
13758,Population Model,Mathematics and Mathematical Modeling,Analysis,Specialized Skill,False,7,1,2,0
13759,Porcine Animal Care,Livestock Farming,"Agriculture, Horticulture, and Landscaping",Specialized Skill,False,1,0,0,0
13760,Pore Water Pressure,,,Specialized Skill,False,5,5,0,0
13761,Port Aggregation Protocols,Network Protocols,Information Technology,Specialized Skill,False,4,0,0,4
13762,Port Forwarding,General Networking,Information Technology,Specialized Skill,False,9,1,0,2
13763,Port Management,Sea and Waterway Transportation,"Transportation, Supply Chain, and Logistics",Specialized Skill,False,13,3,0,1
13764,Port Mirroring,General Networking,Information Technology,Specialized Skill,False,3,0,0,3
13765,Portable Appliance Testing,Appliance Repair and Maintenance,"Maintenance, Repair, and Facility Services",Specialized Skill,False,45,16,21,6
13766,Portable Applications,,,Specialized Skill,True,1,0,1,0
13767,Portable Grinders,Power Tools,"Maintenance, Repair, and Facility Services",Specialized Skill,False,3,2,0,0
13768,Portable X-Rays,Medical Imaging,Health Care,Specialized Skill,False,4,0,0,0
13769,Portal Servers,Enterprise Application Management,Information Technology,Specialized Skill,False,6,0,1,4
13770,Portfolio Analysis,Investment Management,Finance,Specialized Skill,False,387,118,22,71
13771,Portfolio Construction,Investment Management,Finance,Specialized Skill,False,180,53,25,26
13772,Portfolio Insurance,Investment Management,Finance,Specialized Skill,False,1,0,0,0
13773,Portfolio Investment,Investment Management,Finance,Specialized Skill,False,63,16,1,11
13774,Portfolio Management,Investment Management,Finance,Specialized Skill,False,3103,478,230,517
13775,Portfolio Management Professional,,,Certification,False,7,1,0,0
13776,Portfolio Optimization,Investment Management,Finance,Specialized Skill,False,37,9,3,6
13777,Portfolio Positioning,Investment Management,Finance,Specialized Skill,False,21,11,1,2
13778,Portlet,Software Development Tools,Information Technology,Specialized Skill,True,4,0,1,1
13779,Portrait Photography,Photo/Video Production and Technology,Media and Communications,Specialized Skill,False,14,0,0,1
13780,Portuguese Language,Language Competency,Media and Communications,Common Skill,False,611,70,59,62
13781,Pose Estimation,Image Analysis,Analysis,Specialized Skill,False,10,0,3,5
13782,Positioning Strategy,Business Strategy,Business,Specialized Skill,False,48,18,1,5
13783,Positive Airway Pressure (CPAP/BiPAP),Pulmonology,Health Care,Specialized Skill,False,109,0,1,0
13784,Positive Behavior Support,Mental Health Therapies,Health Care,Specialized Skill,False,584,12,10,3
